order_id,order_date,customer_id,store_id,channel,delivery_partner_id,promised_days,actual_days,delivery_status,delivery_rating
O010449,2026-06-12,CU01909,S006,Physical Store,DP02,1,1,On Time,5.0
O010450,2026-01-05,CU01785,S003,Mobile App,DP04,3,3,On Time,5.0
O010451,2026-04-29,CU01916,S004,Mobile App,DP03,3,3,On Time,4.5
O010452,2026-03-29,CU02981,S009,Website,DP04,3,3,On Time,4.9
O010453,2026-06-16,CU00257,S002,Physical Store,DP01,1,1,On Time,5.0
O010454,2026-05-07,CU01241,S005,Website,DP02,3,3,On Time,5.0
O010455,2026-01-24,CU02570,S001,Mobile App,DP01,3,3,On Time,5.0
O010456,2026-06-17,CU00750,S009,Website,DP01,3,3,On Time,5.0
O010457,2026-04-17,CU03323,S004,Physical Store,DP01,1,1,On Time,5.0
O010458,2026-02-19,CU03287,S002,Website,DP02,3,3,On Time,5.0
O010459,2026-02-27,CU04753,S009,Website,DP02,3,3,On Time,5.0
O010460,2026-01-01,CU00734,S007,Mobile App,DP05,3,3,On Time,3.9
O010461,2026-06-20,CU02387,S007,Corporate,DP03,1,1,On Time,5.0
O010462,2026-06-16,CU04324,S007,Website,DP02,3,3,On Time,5.0
O010463,2026-05-18,CU01260,S003,Physical Store,DP04,1,3,Delayed,3.7
O010464,2026-01-02,CU02414,S007,Mobile App,DP02,3,3,On Time,5.0
O010465,2026-03-04,CU02906,S006,Website,DP01,3,3,On Time,4.7
O010466,2026-01-16,CU02497,S008,Website,DP05,3,3,On Time,4.9
O010467,2026-02-06,CU02555,S005,Physical Store,DP02,1,1,On Time,5.0
O010468,2026-01-16,CU03705,S007,Website,DP01,3,3,On Time,5.0
O010469,2026-03-28,CU02110,S003,Website,DP02,3,3,On Time,5.0
O010470,2026-03-31,CU03403,S001,Mobile App,DP03,3,3,On Time,5.0
O010471,2026-03-21,CU04283,S007,Physical Store,DP01,1,3,Delayed,2.8
O010472,2026-01-27,CU01529,S003,Website,DP03,3,3,On Time,4.7
O010473,2026-04-21,CU00851,S007,Website,DP01,3,3,On Time,4.7
O010474,2026-03-05,CU02302,S006,Website,DP02,3,7,Delayed,1.5
O010475,2026-04-07,CU04675,S009,Mobile App,DP02,3,3,On Time,4.5
O010476,2026-06-09,CU04410,S001,Website,DP04,3,4,Delayed,4.1
O010477,2026-05-17,CU03624,S009,Corporate,DP03,1,1,On Time,5.0
O010478,2026-01-11,CU03296,S002,Website,DP04,3,3,On Time,5.0
O010479,2026-03-11,CU04527,S002,Corporate,DP03,1,1,On Time,4.1
O010480,2026-06-07,CU01380,S002,Physical Store,DP04,1,4,Delayed,4.1
O010481,2026-05-23,CU03499,S009,Website,DP02,3,3,On Time,4.8
O010482,2026-02-17,CU01416,S007,Physical Store,DP05,1,1,On Time,4.7
O010483,2026-04-04,CU02270,S001,Website,DP05,3,3,On Time,4.7
O010484,2026-03-17,CU02808,S001,Website,DP01,3,3,On Time,4.8
O010485,2026-03-01,CU01800,S007,Mobile App,DP04,3,3,On Time,5.0
O010486,2026-03-09,CU03609,S001,Corporate,DP04,1,1,On Time,4.5
O010487,2026-02-26,CU02814,S007,Mobile App,DP04,3,3,On Time,5.0
O010488,2026-03-05,CU02003,S002,Physical Store,DP01,1,1,On Time,4.6
O010489,2026-03-21,CU02120,S008,Website,DP03,3,3,On Time,5.0
O010490,2026-03-28,CU00456,S003,Website,DP04,3,3,On Time,5.0
O010491,2026-06-16,CU03147,S008,Physical Store,DP04,1,3,Delayed,3.9
O010492,2026-04-30,CU04706,S003,Website,DP05,3,3,On Time,4.7
O010493,2026-05-23,CU02885,S004,Website,DP02,3,3,On Time,4.7
O010494,2026-03-20,CU00939,S003,Mobile App,DP04,3,3,On Time,4.9
O010495,2026-06-05,CU01685,S008,Physical Store,DP04,1,2,Delayed,4.1
O010496,2026-02-05,CU02566,S004,Corporate,DP02,1,2,Delayed,4.1
O010497,2026-02-23,CU03410,S009,Physical Store,DP04,1,1,On Time,5.0
O010498,2026-05-25,CU02086,S001,Physical Store,DP03,1,1,On Time,4.9
O010499,2026-04-10,CU02367,S004,Website,DP05,3,3,On Time,5.0
O010500,2026-03-27,CU00140,S004,Physical Store,DP03,1,1,On Time,4.7
O010501,2026-01-22,CU00427,S002,Mobile App,DP04,3,5,Delayed,3.1
O010502,2026-03-16,CU02903,S007,Corporate,DP04,1,1,On Time,5.0
O010503,2026-02-05,CU02018,S003,Website,DP01,3,3,On Time,5.0
O010504,2026-01-29,CU01219,S006,Physical Store,DP02,1,5,Delayed,1.4
O010505,2026-06-19,CU04311,S005,Website,DP05,3,3,On Time,4.4
O010506,2026-06-09,CU01913,S009,Website,DP04,3,5,Delayed,3.8
O010507,2026-05-22,CU04637,S004,Physical Store,DP02,1,1,On Time,3.9
O010508,2026-01-18,CU03682,S005,Physical Store,DP01,1,1,On Time,5.0
O010509,2026-02-07,CU02437,S007,Website,DP03,3,3,On Time,4.9
O010510,2026-04-11,CU01453,S008,Corporate,DP04,1,1,On Time,5.0
O010511,2026-02-03,CU01718,S006,Corporate,DP02,1,3,Delayed,3.9
O010512,2026-05-01,CU02200,S001,Corporate,DP01,1,1,On Time,4.8
O010513,2026-06-22,CU03175,S007,Physical Store,DP05,1,5,Delayed,1.9
O010514,2026-03-28,CU01429,S002,Mobile App,DP01,3,3,On Time,4.7
O010515,2026-06-09,CU01312,S009,Website,DP04,3,5,Delayed,4.1
O010516,2026-04-20,CU00747,S004,Corporate,DP03,1,1,On Time,4.9
O010517,2026-03-08,CU02790,S008,Physical Store,DP03,1,2,Delayed,4.9
O010518,2026-02-12,CU03107,S004,Website,DP01,3,3,On Time,5.0
O010519,2026-05-03,CU02915,S007,Physical Store,DP03,1,1,On Time,5.0
O010520,2026-01-22,CU00754,S009,Physical Store,DP01,1,1,On Time,5.0
O010521,2026-03-28,CU00484,S006,Website,DP03,3,3,On Time,5.0
O010522,2026-03-18,CU03593,S001,Physical Store,DP04,1,1,On Time,4.8
O010523,2026-05-05,CU00388,S008,Mobile App,DP05,3,7,Delayed,1.7
O010524,2026-04-06,CU01789,S002,Website,DP04,3,3,On Time,5.0
O010525,2026-05-02,CU00545,S007,Mobile App,DP01,3,3,On Time,5.0
O010526,2026-06-06,CU02907,S006,Website,DP01,3,3,On Time,5.0
O010527,2026-02-09,CU02966,S009,Website,DP01,3,3,On Time,5.0
O010528,2026-04-14,CU02747,S002,Corporate,DP01,1,1,On Time,5.0
O010529,2026-06-22,CU04677,S002,Physical Store,DP02,1,1,On Time,3.5
O010530,2026-04-29,CU01162,S009,Mobile App,DP01,3,3,On Time,5.0
O010531,2026-05-18,CU04227,S006,Mobile App,DP05,3,3,On Time,4.4
O010532,2026-06-22,CU03323,S003,Website,DP03,3,3,On Time,4.7
O010533,2026-04-30,CU01659,S002,Physical Store,DP01,1,1,On Time,4.6
O010534,2026-01-17,CU04462,S001,Physical Store,DP03,1,1,On Time,5.0
O010535,2026-04-12,CU00421,S005,Physical Store,DP03,1,1,On Time,5.0
O010536,2026-05-10,CU04520,S001,Website,DP03,3,3,On Time,5.0
O010537,2026-05-25,CU01809,S007,Mobile App,DP03,3,3,On Time,4.6
O010538,2026-04-18,CU03988,S003,Corporate,DP02,1,1,On Time,4.5
O010539,2026-03-31,CU04066,S001,Website,DP01,3,3,On Time,4.8
O010540,2026-04-29,CU02210,S004,Mobile App,DP01,3,5,Delayed,4.0
O010541,2026-06-15,CU04191,S005,Corporate,DP03,1,1,On Time,4.8
O010542,2026-06-14,CU01186,S006,Corporate,DP03,1,1,On Time,4.9
O010543,2026-03-04,CU04931,S008,Corporate,DP04,1,1,On Time,5.0
O010544,2026-01-05,CU01820,S005,Website,DP03,3,3,On Time,4.5
O010545,2026-01-25,CU04559,S001,Physical Store,DP01,1,1,On Time,5.0
O010546,2026-03-14,CU00931,S004,Mobile App,DP02,3,3,On Time,4.7
O010547,2026-05-04,CU04777,S003,Physical Store,DP01,1,1,On Time,5.0
O010548,2026-01-22,CU03387,S008,Physical Store,DP05,1,1,On Time,5.0
O010549,2026-04-03,CU01354,S007,Website,DP03,3,3,On Time,5.0
O010550,2026-02-04,CU00657,S003,Physical Store,DP03,1,1,On Time,4.4
O010551,2026-02-24,CU01206,S001,Website,DP03,3,3,On Time,4.6
O010552,2026-05-08,CU02868,S001,Physical Store,DP02,1,4,Delayed,2.0
O010553,2026-01-20,CU00456,S004,Corporate,DP03,1,1,On Time,3.8
O010554,2026-01-05,CU04371,S005,Corporate,DP05,1,5,Delayed,1.5
O010555,2026-06-16,CU02085,S007,Physical Store,DP02,1,1,On Time,5.0
O010556,2026-03-04,CU02491,S001,Physical Store,DP04,1,1,On Time,4.8
O010557,2026-02-01,CU00875,S004,Website,DP01,3,3,On Time,4.2
O010558,2026-03-15,CU03108,S004,Website,DP01,3,3,On Time,4.9
O010559,2026-06-17,CU04164,S003,Physical Store,DP04,1,2,Delayed,4.1
O010560,2026-05-25,CU01434,S005,Mobile App,DP04,3,5,Delayed,4.1
O010561,2026-04-11,CU04456,S005,Website,DP04,3,3,On Time,5.0
O010562,2026-03-20,CU03193,S002,Mobile App,DP02,3,3,On Time,5.0
O010563,2026-06-09,CU03739,S005,Website,DP05,3,3,On Time,5.0
O010564,2026-01-23,CU04030,S006,Website,DP05,3,5,Delayed,2.7
O010565,2026-02-25,CU00575,S001,Website,DP01,3,3,On Time,4.9
O010566,2026-05-17,CU01096,S004,Website,DP01,3,3,On Time,5.0
O010567,2026-04-16,CU02896,S009,Physical Store,DP01,1,1,On Time,5.0
O010568,2026-03-10,CU01989,S006,Website,DP02,3,3,On Time,5.0
O010569,2026-01-22,CU00290,S008,Physical Store,DP02,1,1,On Time,5.0
O010570,2026-02-01,CU02468,S008,Website,DP02,3,3,On Time,5.0
O010571,2026-06-24,CU01589,S006,Physical Store,DP03,1,1,On Time,5.0
O010572,2026-01-02,CU01479,S008,Corporate,DP03,1,1,On Time,4.8
O010573,2026-05-03,CU00805,S001,Website,DP01,3,3,On Time,5.0
O010574,2026-03-26,CU00612,S003,Mobile App,DP02,3,3,On Time,5.0
O010575,2026-06-29,CU00472,S005,Mobile App,DP04,3,6,Delayed,3.2
O010576,2026-01-14,CU01970,S007,Physical Store,DP02,1,1,On Time,4.8
O010577,2026-02-06,CU04465,S009,Website,DP02,3,3,On Time,4.4
O010578,2026-01-27,CU00410,S004,Website,DP01,3,3,On Time,4.5
O010579,2026-06-01,CU01626,S008,Mobile App,DP01,3,3,On Time,4.6
O010580,2026-03-05,CU03960,S001,Mobile App,DP02,3,3,On Time,4.5
O010581,2026-03-11,CU03575,S004,Mobile App,DP01,3,3,On Time,4.2
O010582,2026-06-03,CU00161,S005,Corporate,DP02,1,1,On Time,4.9
O010583,2026-01-15,CU02726,S003,Website,DP01,3,3,On Time,5.0
O010584,2026-01-29,CU03867,S001,Website,DP03,3,3,On Time,5.0
O010585,2026-03-15,CU04109,S006,Physical Store,DP05,1,1,On Time,4.3
O010586,2026-01-28,CU03479,S006,Physical Store,DP02,1,1,On Time,5.0
O010587,2026-02-28,CU01987,S003,Mobile App,DP03,3,3,On Time,5.0
O010588,2026-03-14,CU01879,S006,Mobile App,DP03,3,3,On Time,4.5
O010589,2026-05-29,CU03427,S008,Mobile App,DP01,3,3,On Time,4.8
O010590,2026-01-10,CU03318,S001,Corporate,DP03,1,1,On Time,4.7
O010591,2026-05-12,CU04535,S005,Physical Store,DP03,1,1,On Time,4.9
O010592,2026-03-03,CU00421,S003,Mobile App,DP04,3,3,On Time,5.0
O010593,2026-05-12,CU03894,S007,Website,DP04,3,3,On Time,5.0
O010594,2026-05-07,CU00500,S001,Mobile App,DP05,3,3,On Time,5.0
O010595,2026-01-06,CU00246,S008,Physical Store,DP01,1,1,On Time,4.9
O010596,2026-03-21,CU04442,S006,Physical Store,DP01,1,1,On Time,5.0
O010597,2026-03-13,CU00480,S006,Physical Store,DP03,1,1,On Time,4.2
O010598,2026-01-16,CU01334,S008,Physical Store,DP02,1,1,On Time,5.0
O010599,2026-02-07,CU02568,S003,Physical Store,DP05,1,4,Delayed,2.4
O010600,2026-06-26,CU04266,S006,Website,DP02,3,3,On Time,4.7
O010601,2026-03-06,CU04215,S009,Mobile App,DP04,3,3,On Time,5.0
O010602,2026-05-06,CU00758,S001,Physical Store,DP02,1,1,On Time,5.0
O010603,2026-03-24,CU02111,S008,Mobile App,DP01,3,7,Delayed,1.5
O010604,2026-06-27,CU00109,S004,Physical Store,DP01,1,1,On Time,4.6
O010605,2026-01-17,CU00746,S004,Website,DP02,3,3,On Time,4.8
O010606,2026-04-23,CU01517,S008,Physical Store,DP02,1,1,On Time,5.0
O010607,2026-06-05,CU01624,S008,Website,DP01,3,3,On Time,5.0
O010608,2026-06-21,CU04513,S009,Mobile App,DP02,3,3,On Time,5.0
O010609,2026-05-20,CU01349,S008,Mobile App,DP01,3,3,On Time,4.5
O010610,2026-03-11,CU03312,S001,Website,DP01,3,3,On Time,5.0
O010611,2026-03-12,CU00710,S002,Physical Store,DP02,1,1,On Time,5.0
O010612,2026-05-11,CU03588,S008,Physical Store,DP03,1,5,Delayed,1.6
O010613,2026-02-18,CU04714,S005,Mobile App,DP03,3,3,On Time,4.5
O010614,2026-01-21,CU04348,S004,Physical Store,DP03,1,1,On Time,5.0
O010615,2026-05-16,CU00738,S002,Mobile App,DP05,3,3,On Time,5.0
O010616,2026-03-05,CU02552,S002,Website,DP01,3,3,On Time,4.5
O010617,2026-06-07,CU02202,S006,Physical Store,DP02,1,1,On Time,5.0
O010618,2026-02-01,CU04694,S002,Mobile App,DP02,3,3,On Time,4.6
O010619,2026-01-20,CU01442,S005,Physical Store,DP01,1,1,On Time,4.6
O010620,2026-01-16,CU00684,S009,Website,DP01,3,3,On Time,4.8
O010621,2026-06-02,CU01921,S004,Website,DP02,3,3,On Time,5.0
O010622,2026-03-01,CU02208,S006,Website,DP02,3,3,On Time,4.5
O010623,2026-06-22,CU03352,S004,Website,DP05,3,5,Delayed,3.2
O010624,2026-05-17,CU02220,S008,Website,DP05,3,3,On Time,5.0
O010625,2026-06-28,CU03985,S007,Mobile App,DP04,3,6,Delayed,4.1
O010626,2026-04-13,CU03416,S001,Website,DP01,3,3,On Time,5.0
O010627,2026-03-02,CU00271,S002,Mobile App,DP03,3,3,On Time,4.4
O010628,2026-06-17,CU01890,S007,Physical Store,DP03,1,1,On Time,4.6
O010629,2026-04-14,CU04725,S009,Website,DP05,3,3,On Time,5.0
O010630,2026-03-02,CU01280,S001,Website,DP05,3,3,On Time,4.8
O010631,2026-03-17,CU03995,S006,Mobile App,DP04,3,3,On Time,4.9
O010632,2026-01-15,CU03465,S003,Website,DP03,3,3,On Time,5.0
O010633,2026-06-30,CU02831,S005,Mobile App,DP01,3,7,Delayed,2.3
O010634,2026-05-12,CU01568,S007,Mobile App,DP03,3,3,On Time,5.0
O010635,2026-05-31,CU02038,S002,Physical Store,DP05,1,1,On Time,5.0
O010636,2026-06-04,CU00794,S004,Website,DP03,3,3,On Time,5.0
O010637,2026-04-13,CU01031,S001,Physical Store,DP05,1,1,On Time,5.0
O010638,2026-06-14,CU00860,S004,Physical Store,DP05,1,1,On Time,5.0
O010639,2026-06-20,CU04535,S003,Website,DP03,3,3,On Time,4.7
O010640,2026-06-14,CU00551,S003,Corporate,DP03,1,1,On Time,5.0
O010641,2026-06-06,CU01566,S001,Physical Store,DP01,1,1,On Time,4.8
O010642,2026-06-06,CU00678,S004,Physical Store,DP02,1,1,On Time,5.0
O010643,2026-06-26,CU00462,S004,Corporate,DP04,1,3,Delayed,3.2
O010644,2026-03-16,CU01523,S008,Physical Store,DP02,1,1,On Time,5.0
O010645,2026-06-28,CU01235,S007,Physical Store,DP04,1,2,Delayed,3.7
O010646,2026-06-27,CU01137,S004,Corporate,DP02,1,1,On Time,5.0
O010647,2026-01-28,CU04213,S001,Mobile App,DP05,3,3,On Time,5.0
O010648,2026-03-15,CU04659,S008,Physical Store,DP05,1,1,On Time,4.1
O010649,2026-05-13,CU02249,S001,Physical Store,DP04,1,1,On Time,4.6
O010650,2026-05-05,CU00124,S006,Website,DP01,3,3,On Time,5.0
O010651,2026-02-25,CU04252,S003,Physical Store,DP05,1,1,On Time,4.8
O010652,2026-03-05,CU04505,S006,Mobile App,DP04,3,3,On Time,4.7
O010653,2026-05-07,CU04562,S007,Physical Store,DP04,1,1,On Time,4.3
O010654,2026-05-01,CU04850,S002,Corporate,DP01,1,1,On Time,4.8
O010655,2026-03-30,CU04868,S003,Physical Store,DP01,1,3,Delayed,3.5
O010656,2026-01-17,CU03931,S005,Mobile App,DP02,3,3,On Time,5.0
O010657,2026-04-07,CU03777,S001,Website,DP03,3,3,On Time,5.0
O010658,2026-02-24,CU02885,S003,Mobile App,DP01,3,3,On Time,4.8
O010659,2026-05-17,CU04490,S005,Corporate,DP03,1,1,On Time,5.0
O010660,2026-04-20,CU02098,S005,Mobile App,DP01,3,3,On Time,5.0
O010661,2026-01-16,CU02773,S001,Website,DP02,3,3,On Time,4.8
O010662,2026-05-24,CU01802,S009,Physical Store,DP03,1,1,On Time,5.0
O010663,2026-01-13,CU03674,S001,Website,DP01,3,3,On Time,5.0
O010664,2026-03-19,CU00144,S001,Website,DP03,3,3,On Time,5.0
O010665,2026-03-26,CU00166,S004,Mobile App,DP01,3,5,Delayed,2.9
O010666,2026-03-14,CU03139,S005,Mobile App,DP03,3,3,On Time,5.0
O010667,2026-04-29,CU00069,S004,Mobile App,DP01,3,3,On Time,5.0
O010668,2026-06-18,CU02502,S009,Website,DP04,3,5,Delayed,4.1
O010669,2026-06-30,CU00025,S002,Website,DP04,3,6,Delayed,3.7
O010670,2026-03-09,CU03929,S007,Corporate,DP01,1,1,On Time,5.0
O010671,2026-03-15,CU02358,S002,Mobile App,DP03,3,3,On Time,4.6
O010672,2026-04-09,CU04108,S005,Physical Store,DP02,1,1,On Time,4.8
O010673,2026-04-27,CU00577,S004,Physical Store,DP02,1,1,On Time,4.9
O010674,2026-05-17,CU04330,S003,Physical Store,DP02,1,1,On Time,5.0
O010675,2026-06-28,CU02883,S009,Mobile App,DP04,3,4,Delayed,3.7
O010676,2026-06-25,CU00591,S001,Corporate,DP04,1,3,Delayed,4.1
O010677,2026-06-26,CU01668,S008,Mobile App,DP02,3,6,Delayed,2.5
O010678,2026-05-26,CU01299,S008,Physical Store,DP01,1,1,On Time,5.0
O010679,2026-05-18,CU04709,S001,Mobile App,DP03,3,3,On Time,4.1
O010680,2026-04-25,CU04248,S009,Physical Store,DP02,1,1,On Time,5.0
O010681,2026-02-23,CU03524,S003,Website,DP01,3,3,On Time,4.7
O010682,2026-03-20,CU02264,S006,Physical Store,DP04,1,1,On Time,5.0
O010683,2026-01-15,CU04755,S008,Website,DP02,3,3,On Time,4.6
O010684,2026-05-19,CU03864,S004,Website,DP05,3,3,On Time,4.7
O010685,2026-06-17,CU04406,S009,Corporate,DP04,1,4,Delayed,4.1
O010686,2026-04-28,CU04245,S005,Physical Store,DP04,1,1,On Time,5.0
O010687,2026-04-22,CU03528,S004,Corporate,DP01,1,1,On Time,5.0
O010688,2026-04-16,CU03347,S005,Mobile App,DP01,3,3,On Time,4.6
O010689,2026-04-15,CU03019,S009,Physical Store,DP04,1,1,On Time,5.0
O010690,2026-02-16,CU01205,S007,Website,DP03,3,3,On Time,5.0
O010691,2026-04-28,CU03877,S005,Mobile App,DP03,3,3,On Time,5.0
O010692,2026-05-06,CU02252,S001,Physical Store,DP03,1,1,On Time,5.0
O010693,2026-05-28,CU04560,S008,Physical Store,DP02,1,1,On Time,4.8
O010694,2026-04-08,CU00974,S006,Mobile App,DP01,3,3,On Time,4.7
O010695,2026-05-30,CU04423,S009,Website,DP01,3,3,On Time,4.8
O010696,2026-02-17,CU04245,S009,Mobile App,DP02,3,3,On Time,5.0
O010697,2026-03-23,CU01301,S007,Website,DP04,3,6,Delayed,1.8
O010698,2026-01-16,CU04009,S002,Physical Store,DP02,1,1,On Time,5.0
O010699,2026-05-13,CU00035,S004,Corporate,DP01,1,1,On Time,5.0
O010700,2026-03-15,CU00001,S009,Mobile App,DP04,3,3,On Time,4.9
O010701,2026-01-21,CU02516,S003,Physical Store,DP04,1,3,Delayed,3.7
O010702,2026-03-02,CU02651,S008,Mobile App,DP04,3,3,On Time,4.9
O010703,2026-01-24,CU01941,S001,Physical Store,DP04,1,4,Delayed,2.4
O010704,2026-01-23,CU01021,S008,Physical Store,DP03,1,1,On Time,5.0
O010705,2026-03-28,CU00092,S007,Physical Store,DP03,1,1,On Time,4.5
O010706,2026-05-19,CU04690,S003,Website,DP03,3,3,On Time,5.0
O010707,2026-06-24,CU03892,S002,Website,DP01,3,3,On Time,4.8
O010708,2026-01-02,CU02147,S004,Physical Store,DP03,1,1,On Time,5.0
O010709,2026-02-22,CU04094,S001,Website,DP02,3,6,Delayed,2.5
O010710,2026-05-19,CU02558,S009,Website,DP03,3,3,On Time,4.2
O010711,2026-01-15,CU01589,S008,Mobile App,DP03,3,3,On Time,5.0
O010712,2026-05-20,CU01877,S008,Mobile App,DP01,3,3,On Time,4.7
O010713,2026-05-02,CU03664,S008,Website,DP02,3,3,On Time,4.6
O010714,2026-05-03,CU03896,S009,Corporate,DP02,1,1,On Time,5.0
O010715,2026-06-13,CU03415,S003,Corporate,DP01,1,1,On Time,5.0
O010716,2026-04-02,CU00962,S007,Corporate,DP04,1,1,On Time,5.0
O010717,2026-01-23,CU04342,S001,Corporate,DP04,1,1,On Time,5.0
O010718,2026-06-04,CU02849,S001,Website,DP02,3,3,On Time,5.0
O010719,2026-03-29,CU03544,S008,Website,DP02,3,3,On Time,5.0
O010720,2026-05-22,CU04375,S007,Website,DP03,3,5,Delayed,3.5
O010721,2026-04-09,CU02822,S009,Website,DP05,3,3,On Time,5.0
O010722,2026-01-27,CU00853,S006,Website,DP04,3,3,On Time,4.5
O010723,2026-01-21,CU03582,S009,Website,DP04,3,3,On Time,5.0
O010724,2026-02-18,CU04527,S008,Physical Store,DP04,1,1,On Time,5.0
O010725,2026-02-13,CU02490,S001,Website,DP04,3,3,On Time,4.9
O010726,2026-02-13,CU03832,S008,Physical Store,DP01,1,1,On Time,5.0
O010727,2026-05-08,CU03533,S005,Website,DP01,3,3,On Time,5.0
O010728,2026-06-19,CU02313,S009,Website,DP01,3,3,On Time,5.0
O010729,2026-01-23,CU02493,S009,Website,DP02,3,3,On Time,5.0
O010730,2026-05-09,CU02271,S001,Mobile App,DP01,3,3,On Time,5.0
O010731,2026-05-05,CU04903,S003,Website,DP03,3,3,On Time,5.0
O010732,2026-02-05,CU00269,S003,Mobile App,DP03,3,3,On Time,5.0
O010733,2026-02-24,CU02699,S003,Mobile App,DP03,3,3,On Time,4.9
O010734,2026-04-20,CU03403,S006,Physical Store,DP04,1,1,On Time,4.9
O010735,2026-01-16,CU04078,S008,Website,DP02,3,3,On Time,5.0
O010736,2026-03-30,CU00433,S003,Website,DP02,3,3,On Time,5.0
O010737,2026-01-18,CU00803,S003,Physical Store,DP04,1,1,On Time,4.0
O010738,2026-02-07,CU04996,S006,Physical Store,DP04,1,1,On Time,5.0
O010739,2026-01-20,CU01304,S007,Website,DP03,3,3,On Time,5.0
O010740,2026-01-19,CU02929,S007,Physical Store,DP01,1,1,On Time,5.0
O010741,2026-01-13,CU04664,S008,Physical Store,DP01,1,1,On Time,5.0
O010742,2026-01-17,CU00743,S005,Corporate,DP04,1,1,On Time,5.0
O010743,2026-01-30,CU00683,S006,Physical Store,DP03,1,1,On Time,5.0
O010744,2026-02-12,CU03059,S006,Website,DP04,3,3,On Time,4.5
O010745,2026-02-17,CU01850,S009,Physical Store,DP01,1,1,On Time,4.8
O010746,2026-02-12,CU01302,S009,Physical Store,DP03,1,1,On Time,5.0
O010747,2026-04-03,CU01796,S003,Mobile App,DP01,3,3,On Time,4.9
O010748,2026-04-24,CU00896,S005,Physical Store,DP01,1,1,On Time,5.0
O010749,2026-03-07,CU00481,S007,Physical Store,DP03,1,1,On Time,4.9
O010750,2026-04-29,CU04038,S001,Website,DP05,3,5,Delayed,4.4
O010751,2026-02-22,CU00291,S003,Physical Store,DP03,1,1,On Time,4.9
O010752,2026-03-13,CU02695,S007,Mobile App,DP02,3,3,On Time,5.0
O010753,2026-03-19,CU03811,S003,Physical Store,DP03,1,1,On Time,4.7
O010754,2026-06-11,CU01975,S006,Corporate,DP01,1,1,On Time,5.0
O010755,2026-03-15,CU04015,S008,Physical Store,DP01,1,1,On Time,4.2
O010756,2026-03-13,CU00190,S008,Website,DP05,3,3,On Time,4.5
O010757,2026-01-13,CU00377,S008,Website,DP01,3,3,On Time,4.9
O010758,2026-02-28,CU00259,S001,Website,DP04,3,3,On Time,4.4
O010759,2026-02-01,CU00827,S003,Website,DP01,3,3,On Time,4.5
O010760,2026-03-24,CU02420,S005,Mobile App,DP01,3,3,On Time,4.5
O010761,2026-04-30,CU01831,S006,Website,DP03,3,3,On Time,4.5
O010762,2026-02-23,CU03017,S003,Website,DP04,3,3,On Time,4.4
O010763,2026-01-02,CU02153,S007,Website,DP04,3,3,On Time,5.0
O010764,2026-04-28,CU01450,S006,Website,DP03,3,3,On Time,4.7
O010765,2026-02-06,CU02925,S006,Physical Store,DP01,1,1,On Time,5.0
O010766,2026-04-07,CU03333,S002,Website,DP05,3,3,On Time,4.7
O010767,2026-04-13,CU03118,S006,Physical Store,DP04,1,5,Delayed,2.1
O010768,2026-04-24,CU04740,S005,Physical Store,DP01,1,1,On Time,5.0
O010769,2026-06-10,CU03598,S003,Mobile App,DP05,3,3,On Time,4.4
O010770,2026-01-01,CU02315,S001,Physical Store,DP03,1,1,On Time,5.0
O010771,2026-05-08,CU01558,S009,Physical Store,DP01,1,1,On Time,5.0
O010772,2026-04-13,CU01717,S008,Mobile App,DP02,3,6,Delayed,2.0
O010773,2026-06-05,CU03468,S006,Corporate,DP04,1,4,Delayed,3.6
O010774,2026-05-25,CU01173,S007,Physical Store,DP02,1,1,On Time,4.8
O010775,2026-02-26,CU02328,S002,Mobile App,DP01,3,3,On Time,5.0
O010776,2026-03-11,CU04621,S006,Mobile App,DP02,3,3,On Time,5.0
O010777,2026-06-29,CU02912,S005,Mobile App,DP01,3,3,On Time,5.0
O010778,2026-02-13,CU01508,S001,Mobile App,DP02,3,3,On Time,4.3
O010779,2026-06-24,CU01965,S002,Mobile App,DP01,3,3,On Time,5.0
O010780,2026-05-21,CU04894,S009,Physical Store,DP01,1,1,On Time,5.0
O010781,2026-03-17,CU03136,S007,Website,DP02,3,6,Delayed,3.1
O010782,2026-06-07,CU04518,S005,Physical Store,DP05,1,1,On Time,5.0
O010783,2026-03-26,CU03730,S009,Website,DP01,3,3,On Time,5.0
O010784,2026-03-07,CU00905,S007,Mobile App,DP01,3,6,Delayed,2.0
O010785,2026-02-22,CU04822,S007,Corporate,DP01,1,1,On Time,4.7
O010786,2026-01-18,CU03200,S005,Mobile App,DP01,3,3,On Time,4.5
O010787,2026-01-28,CU02342,S005,Website,DP02,3,3,On Time,5.0
O010788,2026-05-12,CU03399,S003,Corporate,DP05,1,1,On Time,5.0
O010789,2026-02-11,CU02852,S004,Physical Store,DP03,1,1,On Time,5.0
O010790,2026-05-06,CU01146,S006,Physical Store,DP04,1,1,On Time,5.0
O010791,2026-04-27,CU03595,S006,Physical Store,DP01,1,1,On Time,4.4
O010792,2026-05-14,CU00384,S007,Physical Store,DP03,1,1,On Time,5.0
O010793,2026-04-12,CU01987,S006,Website,DP03,3,3,On Time,4.8
O010794,2026-05-17,CU02331,S006,Mobile App,DP01,3,3,On Time,4.8
O010795,2026-05-28,CU02812,S005,Corporate,DP04,1,3,Delayed,4.1
O010796,2026-02-07,CU00967,S006,Physical Store,DP01,1,1,On Time,4.9
