order_id,order_date,customer_id,product_id,store_id,channel,quantity,payment_method,unit_cost,list_price,category,discount_pct,unit_price,revenue,cost,gross_profit,gross_margin_pct
O010642,2026-06-06,CU00678,P0026,S004,Physical Store,3,Transfer,1099.51,1883.52,TVs,0.08740524172762568,1718.8904791011826,5156.67,3298.53,1858.14,36.03
O010643,2026-06-26,CU00462,P0051,S004,Corporate,3,Card,71.82,88.55,Small Appliances,0.07765183926339576,81.6739296332263,245.02,215.46,29.56,12.06
O010644,2026-03-16,CU01523,P0066,S008,Physical Store,2,Card,302.97,498.93,Audio,0.02506398868806037,486.4248241238661,972.85,605.94,366.91,37.71
O010645,2026-06-28,CU01235,P0061,S007,Physical Store,3,Card,310.54,395.08,Audio,0.07618309380677774,364.98158329881824,1094.94,931.62,163.32,14.92
O010646,2026-06-27,CU01137,P0015,S004,Corporate,2,Card,485.3,707.8,Smartphones,0.1652104486190169,590.8640444674598,1181.73,970.6,211.13,17.87
O010647,2026-01-28,CU04213,P0045,S001,Mobile App,1,Card,472.94,643.07,Air Conditioners,0.060009538629771,604.4796659933533,604.48,472.94,131.54,21.76
O010648,2026-03-15,CU04659,P0006,S008,Physical Store,1,Card,562.05,900.7,Laptops,0.04338690697196428,861.6214128903518,861.62,562.05,299.57,34.77
O010649,2026-05-13,CU02249,P0058,S001,Physical Store,1,Card,168.05,222.65,Small Appliances,0.05433829857784771,210.5515778216422,210.55,168.05,42.5,20.19
O010650,2026-05-05,CU00124,P0001,S006,Website,3,Card,771.97,1237.09,Laptops,0.07493890394656336,1144.383831316746,3433.15,2315.91,1117.24,32.54
O010651,2026-02-25,CU04252,P0073,S003,Physical Store,1,Cash,465.62,634.28,Gaming,0.02507221092885163,618.377198052048,618.38,465.62,152.76,24.7
O010652,2026-03-05,CU04505,P0043,S006,Mobile App,1,Card,488.48,742.54,Air Conditioners,0.06544924033927432,693.9413210784752,693.94,488.48,205.46,29.61
O010653,2026-05-07,CU04562,P0016,S007,Physical Store,2,Card,475.65,609.83,Smartphones,0.07724069568690692,562.7263065492535,1125.45,951.3,174.15,15.47
O010654,2026-05-01,CU04850,P0014,S002,Corporate,3,Cash,716.69,1227.56,Smartphones,0.10179751526658935,1102.5974421593455,3307.79,2150.07,1157.72,35.0
O010655,2026-03-30,CU04868,P0074,S003,Physical Store,1,Wallet,262.51,329.93,Gaming,0.08566540907046556,301.6664115853813,301.67,262.51,39.16,12.98
O010656,2026-01-17,CU03931,P0019,S005,Mobile App,2,Card,429.03,687.15,Smartphones,0.05784347680515846,647.4028549133353,1294.81,858.06,436.75,33.73
O010657,2026-04-07,CU03777,P0051,S001,Website,3,Wallet,71.82,88.55,Small Appliances,0.1022864592702854,79.49253403161622,238.48,215.46,23.02,9.65
O010658,2026-02-24,CU02885,P0008,S003,Mobile App,2,Wallet,785.55,1162.11,Laptops,0.030411318740353348,1126.768702378648,2253.54,1571.1,682.44,30.28
O010659,2026-05-17,CU04490,P0048,S005,Corporate,1,Card,508.47,788.74,Air Conditioners,0.06034233326207916,741.1455880628677,741.15,508.47,232.68,31.39
O010660,2026-04-20,CU02098,P0012,S005,Mobile App,1,Card,720.32,1046.79,Smartphones,0.07585819583788185,967.3823991788636,967.38,720.32,247.06,25.54
O010661,2026-01-16,CU02773,P0070,S001,Website,1,Transfer,98.33,137.72,Audio,0.1107750476397265,122.46406043905687,122.46,98.33,24.13,19.7
O010662,2026-05-24,CU01802,P0035,S009,Physical Store,2,Card,1206.54,1710.3,Refrigerators,0.07782061667089417,1577.2033993077698,3154.41,2413.08,741.33,23.5
O010663,2026-01-13,CU03674,P0070,S001,Website,1,Card,98.33,137.72,Audio,0.1059551718161933,123.12785373747386,123.13,98.33,24.8,20.14
O010664,2026-03-19,CU00144,P0006,S001,Website,1,Transfer,562.05,900.7,Laptops,0.04597412495002552,859.291105657512,859.29,562.05,297.24,34.59
O010665,2026-03-26,CU00166,P0011,S004,Mobile App,3,Transfer,818.69,1384.91,Smartphones,0.061218951514796324,1300.1272618576436,3900.38,2456.07,1444.31,37.03
O010666,2026-03-14,CU03139,P0038,S005,Mobile App,3,Transfer,1033.6,1615.43,Refrigerators,0.06461915805611555,1511.0422735014095,4533.13,3100.8,1432.33,31.6
O010667,2026-04-29,CU00069,P0026,S004,Mobile App,1,Card,1099.51,1883.52,TVs,0.07828955073893608,1736.060065392199,1736.06,1099.51,636.55,36.67
O010668,2026-06-18,CU02502,P0028,S009,Website,3,Wallet,382.18,608.84,TVs,0.15991097131698723,511.4798042233655,1534.44,1146.54,387.9,25.28
O010669,2026-06-30,CU00025,P0072,S002,Website,2,Transfer,719.02,915.34,Gaming,0.1277810959857153,798.3768516004354,1596.75,1438.04,158.71,9.94
O010670,2026-03-09,CU03929,P0080,S007,Corporate,2,Card,309.8,419.88,Gaming,0.062473286400992006,393.6487165059515,787.3,619.6,167.7,21.3
O010671,2026-03-15,CU02358,P0050,S002,Mobile App,2,Card,794.99,1174.43,Air Conditioners,0.06494685840577259,1098.1544610825085,2196.31,1589.98,606.33,27.61
O010672,2026-04-09,CU04108,P0058,S005,Physical Store,3,Card,168.05,222.65,Small Appliances,0.03053518855313423,215.8513402686447,647.55,504.15,143.4,22.15
O010673,2026-04-27,CU00577,P0026,S004,Physical Store,3,Card,1099.51,1883.52,TVs,0.09078446467738599,1712.5256450908498,5137.58,3298.53,1839.05,35.8
O010674,2026-05-17,CU04330,P0044,S003,Physical Store,1,Transfer,432.33,658.71,Air Conditioners,0.07683575593876185,608.0975192055782,608.1,432.33,175.77,28.9
O010675,2026-06-28,CU02883,P0015,S009,Mobile App,3,Wallet,485.3,707.8,Smartphones,0.14574879213954742,604.6390049236284,1813.92,1455.9,358.02,19.74
O010676,2026-06-25,CU00591,P0076,S001,Corporate,2,Card,664.4,1143.13,Gaming,0.09528070307086597,1034.211769898601,2068.42,1328.8,739.62,35.76
O010677,2026-06-26,CU01668,P0024,S008,Mobile App,2,Card,1563.24,1925.98,TVs,0.08058300284320782,1770.7787481840385,3541.56,3126.48,415.08,11.72
O010678,2026-05-26,CU01299,P0077,S008,Physical Store,1,Transfer,280.55,402.77,Gaming,0.03899948493771005,387.06217745163855,387.06,280.55,106.51,27.52
O010679,2026-05-18,CU04709,P0059,S001,Mobile App,2,Card,181.01,221.82,Small Appliances,0.12182043217858687,194.79779173414585,389.6,362.02,27.58,7.08
O010680,2026-04-25,CU04248,P0057,S009,Physical Store,2,Card,295.92,493.69,Small Appliances,0.036363211705940826,475.73784601289407,951.48,591.84,359.64,37.8
O010681,2026-02-23,CU03524,P0017,S003,Website,2,Card,421.24,656.03,Smartphones,0.06754034672048001,611.7215063409634,1223.44,842.48,380.96,31.14
O010682,2026-03-20,CU02264,P0077,S006,Physical Store,1,Card,280.55,402.77,Gaming,0.05531067752831663,380.4925184119199,380.49,280.55,99.94,26.27
O010683,2026-01-15,CU04755,P0001,S008,Website,1,Transfer,771.97,1237.09,Laptops,0.07578412906636152,1143.3382117732947,1143.34,771.97,371.37,32.48
O010684,2026-05-19,CU03864,P0011,S004,Website,1,Card,818.69,1384.91,Smartphones,0.11101711208939916,1231.1612912962703,1231.16,818.69,412.47,33.5
O010685,2026-06-17,CU04406,P0020,S009,Corporate,2,Card,944.29,1372.63,Smartphones,0.12162411302966344,1205.685093732093,2411.37,1888.58,522.79,21.68
O010686,2026-04-28,CU04245,P0031,S005,Physical Store,2,Card,1486.05,2253.59,Refrigerators,0.03706160303339079,2170.068342019981,4340.14,2972.1,1368.04,31.52
O010687,2026-04-22,CU03528,P0039,S004,Corporate,1,Card,904.55,1438.69,Refrigerators,0.0697142002623703,1338.3928772245306,1338.39,904.55,433.84,32.42
O010688,2026-04-16,CU03347,P0063,S005,Mobile App,1,Card,263.81,397.5,Audio,0.10680819435261496,355.0437427448356,355.04,263.81,91.23,25.7
O010689,2026-04-15,CU03019,P0006,S009,Physical Store,1,Cash,562.05,900.7,Laptops,0.11536417106186457,796.7914911245786,796.79,562.05,234.74,29.46
O010690,2026-02-16,CU01205,P0028,S007,Website,2,Wallet,382.18,608.84,TVs,0.04055087002993697,584.1510082909732,1168.3,764.36,403.94,34.58
O010691,2026-04-28,CU03877,P0051,S005,Mobile App,1,Card,71.82,88.55,Small Appliances,0.03495374711564714,85.45484569290944,85.45,71.82,13.63,15.95
O010692,2026-05-06,CU02252,P0053,S001,Physical Store,1,Card,80.61,125.16,Small Appliances,0.03802388941844706,120.40093000038716,120.4,80.61,39.79,33.05
O010693,2026-05-28,CU04560,P0044,S008,Physical Store,1,Transfer,432.33,658.71,Air Conditioners,0.07685525277572516,608.0846764441021,608.08,432.33,175.75,28.9
O010694,2026-04-08,CU00974,P0065,S006,Mobile App,1,Card,249.76,319.78,Audio,0.029106215334794697,310.4724144602393,310.47,249.76,60.71,19.55
O010695,2026-05-30,CU04423,P0080,S009,Website,2,Transfer,309.8,419.88,Gaming,0.1169468157108651,370.77637101932197,741.55,619.6,121.95,16.45
O010696,2026-02-17,CU04245,P0012,S009,Mobile App,2,Cash,720.32,1046.79,Smartphones,0.04619802042917476,998.4303741949441,1996.86,1440.64,556.22,27.85
O010697,2026-03-23,CU01301,P0028,S007,Website,3,Wallet,382.18,608.84,TVs,0.06299558769788616,570.485766386019,1711.46,1146.54,564.92,33.01
O010698,2026-01-16,CU04009,P0079,S002,Physical Store,2,Wallet,647.24,926.57,Gaming,0.04285808446746228,886.8589846749835,1773.72,1294.48,479.24,27.02
O010699,2026-05-13,CU00035,P0072,S004,Corporate,2,Card,719.02,915.34,Gaming,0.03890979522628589,879.7243080375715,1759.45,1438.04,321.41,18.27
O010700,2026-03-15,CU00001,P0068,S009,Mobile App,1,Card,399.04,489.19,Audio,0.022560374523616405,478.1536903867921,478.15,399.04,79.11,16.55
O010701,2026-01-21,CU02516,P0030,S003,Physical Store,1,Card,436.69,718.47,TVs,0.06381147698711151,672.62336812907,672.62,436.69,235.93,35.08
O010702,2026-03-02,CU02651,P0035,S008,Mobile App,1,Transfer,1206.54,1710.3,Refrigerators,0.10715325131498298,1527.0357942759845,1527.04,1206.54,320.5,20.99
O010703,2026-01-24,CU01941,P0006,S001,Physical Store,1,Transfer,562.05,900.7,Laptops,0.04350943336746393,861.5110533659252,861.51,562.05,299.46,34.76
O010704,2026-01-23,CU01021,P0030,S008,Physical Store,3,Card,436.69,718.47,TVs,0.03721302113372681,691.7335607060513,2075.2,1310.07,765.13,36.87
O010705,2026-03-28,CU00092,P0080,S007,Physical Store,2,Card,309.8,419.88,Gaming,0.0628622691355527,393.48539043536414,786.97,619.6,167.37,21.27
O010706,2026-05-19,CU04690,P0063,S003,Website,1,Cash,263.81,397.5,Audio,0.12543728912843105,347.6386775714487,347.64,263.81,83.83,24.11
O010707,2026-06-24,CU03892,P0008,S002,Website,2,Transfer,785.55,1162.11,Laptops,0.11542783978161524,1027.9701531113872,2055.94,1571.1,484.84,23.58
O010708,2026-01-02,CU02147,P0033,S004,Physical Store,1,Cash,1320.48,1847.6,Refrigerators,0.05928970069654414,1738.0563489930648,1738.06,1320.48,417.58,24.03
O010709,2026-02-22,CU04094,P0043,S001,Website,2,Wallet,488.48,742.54,Air Conditioners,0.10884655834592237,661.7170765658187,1323.43,976.96,346.47,26.18
O010710,2026-05-19,CU02558,P0076,S009,Website,1,Transfer,664.4,1143.13,Gaming,0.0804349094426085,1051.1824419688712,1051.18,664.4,386.78,36.79
O010711,2026-01-15,CU01589,P0043,S008,Mobile App,1,Card,488.48,742.54,Air Conditioners,0.08178851752003255,681.808754200675,681.81,488.48,193.33,28.36
O010712,2026-05-20,CU01877,P0045,S008,Mobile App,2,Card,472.94,643.07,Air Conditioners,0.05976677759636175,604.6357783311078,1209.27,945.88,263.39,21.78
O010713,2026-05-02,CU03664,P0054,S008,Website,2,Card,290.08,489.71,Small Appliances,0.06985804425101057,455.49981714983755,911.0,580.16,330.84,36.32
O010714,2026-05-03,CU03896,P0065,S009,Corporate,2,Card,249.76,319.78,Audio,0.08332881913330258,293.1331102175525,586.27,499.52,86.75,14.8
O010715,2026-06-13,CU03415,P0007,S003,Corporate,5,Wallet,802.5,1173.82,Laptops,0.12058854525218243,1032.270753812083,5161.35,4012.5,1148.85,22.26
O010716,2026-04-02,CU00962,P0036,S007,Corporate,1,Transfer,1007.31,1469.57,Refrigerators,0.1099422214433341,1308.0022096335194,1308.0,1007.31,300.69,22.99
O010717,2026-01-23,CU04342,P0025,S001,Corporate,1,Card,964.47,1571.25,TVs,0.08060758827405604,1444.5953269243896,1444.6,964.47,480.13,33.24
O010718,2026-06-04,CU02849,P0037,S001,Website,2,Card,696.8,1063.09,Refrigerators,0.125613317730566,929.5517380538124,1859.1,1393.6,465.5,25.04
O010719,2026-03-29,CU03544,P0012,S008,Website,2,Wallet,720.32,1046.79,Smartphones,0.041395830716291965,1003.4572583644928,2006.91,1440.64,566.27,28.22
O010720,2026-05-22,CU04375,P0032,S007,Website,1,Wallet,614.96,814.41,Refrigerators,0.03729968877177651,784.0327604673774,784.03,614.96,169.07,21.56
O010721,2026-04-09,CU02822,P0049,S009,Website,2,Wallet,537.47,817.36,Air Conditioners,0.05008588152457277,776.4218038770751,1552.84,1074.94,477.9,30.78
O010722,2026-01-27,CU00853,P0038,S006,Website,1,Card,1033.6,1615.43,Refrigerators,0.11181148765553252,1434.8063684966232,1434.81,1033.6,401.21,27.96
O010723,2026-01-21,CU03582,P0056,S009,Website,2,Card,250.75,359.51,Small Appliances,0.10167397053004756,322.9571908547426,645.91,501.5,144.41,22.36
O010724,2026-02-18,CU04527,P0080,S008,Physical Store,1,Card,309.8,419.88,Gaming,0.0797562801113992,386.39193310682566,386.39,309.8,76.59,19.82
O010725,2026-02-13,CU02490,P0065,S001,Website,2,Card,249.76,319.78,Audio,0.08585416489171549,292.3255551509272,584.65,499.52,85.13,14.56
O010726,2026-02-13,CU03832,P0026,S008,Physical Store,3,Wallet,1099.51,1883.52,TVs,0.11086775712601171,1674.6983620980145,5024.1,3298.53,1725.57,34.35
O010727,2026-05-08,CU03533,P0057,S005,Website,1,Card,295.92,493.69,Small Appliances,0.10385595818299609,442.41735200463665,442.42,295.92,146.5,33.11
O010728,2026-06-19,CU02313,P0014,S009,Website,2,Card,716.69,1227.56,Smartphones,0.15974534993733963,1031.4629982309193,2062.93,1433.38,629.55,30.52
O010729,2026-01-23,CU02493,P0056,S009,Website,3,Card,250.75,359.51,Small Appliances,0.02359348203851737,351.0279072723326,1053.08,752.25,300.83,28.57
O010730,2026-05-09,CU02271,P0070,S001,Mobile App,1,Wallet,98.33,137.72,Audio,0.07267667901058236,127.71096776666259,127.71,98.33,29.38,23.01
O010731,2026-05-05,CU04903,P0041,S003,Website,1,Transfer,1272.84,1644.61,Air Conditioners,0.06633210973365745,1535.5195490109295,1535.52,1272.84,262.68,17.11
O010732,2026-02-05,CU00269,P0051,S003,Mobile App,3,Transfer,71.82,88.55,Small Appliances,0.1183799540942892,78.06745506495069,234.2,215.46,18.74,8.0
O010733,2026-02-24,CU02699,P0067,S003,Mobile App,3,Card,419.36,653.31,Audio,0.07008971585981312,607.5196877316254,1822.56,1258.08,564.48,30.97
O010734,2026-04-20,CU03403,P0012,S006,Physical Store,2,Card,720.32,1046.79,Smartphones,0.03676979046484618,1008.2997510393036,2016.6,1440.64,575.96,28.56
O010735,2026-01-16,CU04078,P0049,S008,Website,3,Transfer,537.47,817.36,Air Conditioners,0.029884755923233513,792.9333958985859,2378.8,1612.41,766.39,32.22
O010736,2026-03-30,CU00433,P0001,S003,Website,1,Wallet,771.97,1237.09,Laptops,0.03159821532721764,1198.0001638008523,1198.0,771.97,426.03,35.56
O010737,2026-01-18,CU00803,P0019,S003,Physical Store,1,Wallet,429.03,687.15,Smartphones,0.10608524790705635,614.2535219006662,614.25,429.03,185.22,30.15
O010738,2026-02-07,CU04996,P0066,S006,Physical Store,1,Cash,302.97,498.93,Audio,0.05903392118223792,469.47620570454603,469.48,302.97,166.51,35.47
O010739,2026-01-20,CU01304,P0058,S007,Website,1,Card,168.05,222.65,Small Appliances,0.07616288246527221,205.69233421910712,205.69,168.05,37.64,18.3
O010740,2026-01-19,CU02929,P0072,S007,Physical Store,1,Wallet,719.02,915.34,Gaming,0.11087882455730556,813.848176729716,813.85,719.02,94.83,11.65
O010741,2026-01-13,CU04664,P0004,S008,Physical Store,2,Wallet,702.13,1200.34,Laptops,0.11723283001635965,1059.6207448181628,2119.24,1404.26,714.98,33.74
O010742,2026-01-17,CU00743,P0008,S005,Corporate,1,Transfer,785.55,1162.11,Laptops,0.10950355262786297,1034.854826455634,1034.85,785.55,249.3,24.09
O010743,2026-01-30,CU00683,P0027,S006,Physical Store,2,Card,801.84,1277.44,TVs,0.07582375988850973,1180.579696168022,2361.16,1603.68,757.48,32.08
O010744,2026-02-12,CU03059,P0026,S006,Website,3,Transfer,1099.51,1883.52,TVs,0.035624862964774774,1816.4198581085875,5449.26,3298.53,2150.73,39.47
O010745,2026-02-17,CU01850,P0043,S009,Physical Store,1,Transfer,488.48,742.54,Air Conditioners,0.04286016292165287,710.7146146241558,710.71,488.48,222.23,31.27
O010746,2026-02-12,CU01302,P0040,S009,Physical Store,3,Card,1790.06,2397.14,Refrigerators,0.10996127170346152,2133.5474371487644,6400.64,5370.18,1030.46,16.1
O010747,2026-04-03,CU01796,P0050,S003,Mobile App,1,Transfer,794.99,1174.43,Air Conditioners,0.08809564383220825,1070.9678330141396,1070.97,794.99,275.98,25.77
O010748,2026-04-24,CU00896,P0067,S005,Physical Store,3,Card,419.36,653.31,Audio,0.03266288852038904,631.9710083007446,1895.91,1258.08,637.83,33.64
O010749,2026-03-07,CU00481,P0073,S007,Physical Store,1,Transfer,465.62,634.28,Gaming,0.06831737013266867,590.9476584722509,590.95,465.62,125.33,21.21
O010750,2026-04-29,CU04038,P0074,S001,Website,3,Wallet,262.51,329.93,Gaming,0.040026529067292774,316.72404726482813,950.17,787.53,162.64,17.12
O010751,2026-02-22,CU00291,P0029,S003,Physical Store,1,Transfer,1329.86,1738.15,TVs,0.029092526923590503,1687.5828243277613,1687.58,1329.86,357.72,21.2
O010752,2026-03-13,CU02695,P0042,S007,Mobile App,2,Card,1022.85,1323.42,Air Conditioners,0.08467482302465207,1211.359645712715,2422.72,2045.7,377.02,15.56
O010753,2026-03-19,CU03811,P0018,S003,Physical Store,2,Wallet,747.7,1096.27,Smartphones,0.08542085653122504,1002.625677610514,2005.25,1495.4,509.85,25.43
O010754,2026-06-11,CU01975,P0021,S006,Corporate,5,Transfer,891.52,1232.24,TVs,0.09192182877031425,1118.970245716068,5594.85,4457.6,1137.25,20.33
O010755,2026-03-15,CU04015,P0067,S008,Physical Store,3,Transfer,419.36,653.31,Audio,0.08718865086362868,596.3487825042827,1789.05,1258.08,530.97,29.68
O010756,2026-03-13,CU00190,P0062,S008,Website,1,Card,164.74,282.09,Audio,0.07487243135456213,260.9692358391915,260.97,164.74,96.23,36.87
O010757,2026-01-13,CU00377,P0027,S008,Website,2,Transfer,801.84,1277.44,TVs,0.07732866323069393,1178.6572724425823,2357.31,1603.68,753.63,31.97
O010758,2026-02-28,CU00259,P0047,S001,Website,2,Transfer,346.24,509.04,Air Conditioners,0.05310108231521821,482.00942505826134,964.02,692.48,271.54,28.17
O010759,2026-02-01,CU00827,P0026,S003,Website,3,Cash,1099.51,1883.52,TVs,0.06486742254431263,1761.3409122893363,5284.02,3298.53,1985.49,37.58
O010760,2026-03-24,CU02420,P0009,S005,Mobile App,3,Wallet,629.19,942.0,Laptops,0.02751585332994643,916.0800661631905,2748.24,1887.57,860.67,31.32
O010761,2026-04-30,CU01831,P0012,S006,Website,3,Cash,720.32,1046.79,Smartphones,0.11180803681125491,929.7504651463464,2789.25,2160.96,628.29,22.53
O010762,2026-02-23,CU03017,P0016,S003,Website,1,Card,475.65,609.83,Smartphones,0.023372199590472112,595.5769315237425,595.58,475.65,119.93,20.14
O010763,2026-01-02,CU02153,P0047,S007,Website,3,Transfer,346.24,509.04,Air Conditioners,0.0681451320895067,474.35140196115753,1423.05,1038.72,384.33,27.01
O010764,2026-04-28,CU01450,P0056,S006,Website,1,Wallet,250.75,359.51,Small Appliances,0.07972345955756759,330.8486190544589,330.85,250.75,80.1,24.21
O010765,2026-02-06,CU02925,P0066,S006,Physical Store,1,Wallet,302.97,498.93,Audio,0.039618922066738976,479.1629312132419,479.16,302.97,176.19,36.77
O010766,2026-04-07,CU03333,P0051,S002,Website,2,Wallet,71.82,88.55,Small Appliances,0.119020828042899,78.0107056768013,156.02,143.64,12.38,7.93
O010767,2026-04-13,CU03118,P0027,S006,Physical Store,1,Card,801.84,1277.44,TVs,0.02488309274396327,1245.6533420051517,1245.65,801.84,443.81,35.63
O010768,2026-04-24,CU04740,P0073,S005,Physical Store,2,Transfer,465.62,634.28,Gaming,0.02579914898445757,617.9161157821383,1235.83,931.24,304.59,24.65
O010769,2026-06-10,CU03598,P0066,S003,Mobile App,2,Transfer,302.97,498.93,Audio,0.05885380993811422,469.5660686075767,939.13,605.94,333.19,35.48
O010770,2026-01-01,CU02315,P0062,S001,Physical Store,2,Transfer,164.74,282.09,Audio,0.09818121361454482,254.39406145147305,508.79,329.48,179.31,35.24
O010771,2026-05-08,CU01558,P0071,S009,Physical Store,1,Wallet,704.19,1088.5,Gaming,0.10476831062910064,974.459693880224,974.46,704.19,270.27,27.74
O010772,2026-04-13,CU01717,P0008,S008,Mobile App,1,Card,785.55,1162.11,Laptops,0.0479144930761288,1106.4280884512998,1106.43,785.55,320.88,29.0
O010773,2026-06-05,CU03468,P0038,S006,Corporate,2,Card,1033.6,1615.43,Refrigerators,0.08610751514177775,1476.329336814518,2952.66,2067.2,885.46,29.99
O010774,2026-05-25,CU01173,P0006,S007,Physical Store,2,Transfer,562.05,900.7,Laptops,0.1185497251697736,793.922262539585,1587.84,1124.1,463.74,29.21
O010775,2026-02-26,CU02328,P0059,S002,Mobile App,2,Card,181.01,221.82,Small Appliances,0.10177937718009802,199.24329855391065,398.49,362.02,36.47,9.15
O010776,2026-03-11,CU04621,P0019,S006,Mobile App,1,Cash,429.03,687.15,Smartphones,0.04620391315672861,655.4009810743539,655.4,429.03,226.37,34.54
O010777,2026-06-29,CU02912,P0079,S005,Mobile App,2,Card,647.24,926.57,Gaming,0.09985100232808795,834.0510567728636,1668.1,1294.48,373.62,22.4
O010778,2026-02-13,CU01508,P0056,S001,Mobile App,3,Card,250.75,359.51,Small Appliances,0.07137175051264144,333.85114197320024,1001.55,752.25,249.3,24.89
