customer_id,customer_name,segment,region,acquisition_channel
CU01743,Customer 01743,Home Makers,West,Corporate Sales
CU01744,Customer 01744,Corporate,Central,Website
CU01745,Customer 01745,Premium,West,Website
CU01746,Customer 01746,Home Makers,East,Store
CU01747,Customer 01747,Value Seekers,West,Store
CU01748,Customer 01748,Professionals,North,Store
CU01749,Customer 01749,Premium,West,Referral
CU01750,Customer 01750,Value Seekers,East,Referral
CU01751,Customer 01751,Value Seekers,West,Social
CU01752,Customer 01752,Value Seekers,East,Corporate Sales
CU01753,Customer 01753,Professionals,East,Store
CU01754,Customer 01754,Corporate,North,Store
CU01755,Customer 01755,Gamers,West,Social
CU01756,Customer 01756,Home Makers,West,Corporate Sales
CU01757,Customer 01757,Gamers,East,Social
CU01758,Customer 01758,Premium,West,Social
CU01759,Customer 01759,Professionals,North,Social
CU01760,Customer 01760,Home Makers,West,Social
CU01761,Customer 01761,Professionals,Central,Store
CU01762,Customer 01762,Value Seekers,North,Store
CU01763,Customer 01763,Value Seekers,East,Website
CU01764,Customer 01764,Value Seekers,Central,Social
CU01765,Customer 01765,Value Seekers,West,Social
CU01766,Customer 01766,Premium,East,Website
CU01767,Customer 01767,Home Makers,West,Social
CU01768,Customer 01768,Professionals,East,Store
CU01769,Customer 01769,Professionals,North,Website
CU01770,Customer 01770,Value Seekers,West,Social
CU01771,Customer 01771,Premium,East,Store
CU01772,Customer 01772,Value Seekers,East,Website
CU01773,Customer 01773,Premium,North,Website
CU01774,Customer 01774,Professionals,West,Referral
CU01775,Customer 01775,Corporate,East,Store
CU01776,Customer 01776,Value Seekers,North,Store
CU01777,Customer 01777,Professionals,East,Referral
CU01778,Customer 01778,Corporate,West,Website
CU01779,Customer 01779,Corporate,North,Store
CU01780,Customer 01780,Value Seekers,Central,Corporate Sales
CU01781,Customer 01781,Corporate,North,Store
CU01782,Customer 01782,Value Seekers,East,Website
CU01783,Customer 01783,Value Seekers,Central,Corporate Sales
CU01784,Customer 01784,Home Makers,North,Referral
CU01785,Customer 01785,Value Seekers,East,Social
CU01786,Customer 01786,Premium,West,Social
CU01787,Customer 01787,Corporate,East,Referral
CU01788,Customer 01788,Gamers,North,Corporate Sales
CU01789,Customer 01789,Home Makers,West,Referral
CU01790,Customer 01790,Value Seekers,East,Store
CU01791,Customer 01791,Professionals,West,Website
CU01792,Customer 01792,Value Seekers,North,Social
CU01793,Customer 01793,Value Seekers,Central,Social
CU01794,Customer 01794,Home Makers,North,Store
CU01795,Customer 01795,Value Seekers,West,Social
CU01796,Customer 01796,Value Seekers,Central,Website
CU01797,Customer 01797,Gamers,North,Website
CU01798,Customer 01798,Corporate,Central,Store
CU01799,Customer 01799,Premium,Central,Social
CU01800,Customer 01800,Home Makers,West,Website
CU01801,Customer 01801,Value Seekers,West,Website
CU01802,Customer 01802,Professionals,North,Website
CU01803,Customer 01803,Gamers,Central,Website
CU01804,Customer 01804,Premium,West,Store
CU01805,Customer 01805,Home Makers,West,Social
CU01806,Customer 01806,Professionals,North,Store
CU01807,Customer 01807,Gamers,West,Store
CU01808,Customer 01808,Value Seekers,West,Referral
CU01809,Customer 01809,Professionals,North,Store
CU01810,Customer 01810,Value Seekers,Central,Store
CU01811,Customer 01811,Professionals,North,Store
CU01812,Customer 01812,Gamers,East,Store
CU01813,Customer 01813,Value Seekers,Central,Website
CU01814,Customer 01814,Value Seekers,Central,Website
CU01815,Customer 01815,Value Seekers,West,Corporate Sales
CU01816,Customer 01816,Premium,West,Website
CU01817,Customer 01817,Value Seekers,North,Website
CU01818,Customer 01818,Home Makers,Central,Website
CU01819,Customer 01819,Professionals,East,Social
CU01820,Customer 01820,Corporate,North,Store
CU01821,Customer 01821,Professionals,North,Store
CU01822,Customer 01822,Gamers,East,Referral
CU01823,Customer 01823,Home Makers,West,Corporate Sales
CU01824,Customer 01824,Professionals,West,Referral
CU01825,Customer 01825,Gamers,West,Corporate Sales
CU01826,Customer 01826,Professionals,Central,Website
CU01827,Customer 01827,Value Seekers,Central,Website
CU01828,Customer 01828,Corporate,West,Corporate Sales
CU01829,Customer 01829,Value Seekers,West,Website
CU01830,Customer 01830,Professionals,North,Website
CU01831,Customer 01831,Premium,West,Store
CU01832,Customer 01832,Professionals,North,Store
CU01833,Customer 01833,Professionals,North,Website
CU01834,Customer 01834,Corporate,Central,Referral
CU01835,Customer 01835,Value Seekers,West,Store
CU01836,Customer 01836,Value Seekers,East,Website
CU01837,Customer 01837,Premium,West,Corporate Sales
CU01838,Customer 01838,Gamers,Central,Corporate Sales
CU01839,Customer 01839,Professionals,East,Store
CU01840,Customer 01840,Corporate,Central,Store
CU01841,Customer 01841,Professionals,East,Website
CU01842,Customer 01842,Value Seekers,Central,Referral
CU01843,Customer 01843,Gamers,West,Social
CU01844,Customer 01844,Professionals,East,Corporate Sales
CU01845,Customer 01845,Corporate,North,Store
CU01846,Customer 01846,Value Seekers,West,Website
CU01847,Customer 01847,Professionals,Central,Store
CU01848,Customer 01848,Value Seekers,West,Store
CU01849,Customer 01849,Premium,West,Store
CU01850,Customer 01850,Professionals,Central,Website
CU01851,Customer 01851,Value Seekers,West,Social
CU01852,Customer 01852,Premium,North,Corporate Sales
CU01853,Customer 01853,Professionals,Central,Corporate Sales
CU01854,Customer 01854,Professionals,West,Store
CU01855,Customer 01855,Corporate,Central,Social
CU01856,Customer 01856,Value Seekers,North,Corporate Sales
CU01857,Customer 01857,Corporate,North,Website
CU01858,Customer 01858,Premium,West,Store
CU01859,Customer 01859,Home Makers,North,Referral
CU01860,Customer 01860,Corporate,East,Referral
CU01861,Customer 01861,Professionals,Central,Store
CU01862,Customer 01862,Professionals,North,Website
CU01863,Customer 01863,Professionals,West,Corporate Sales
CU01864,Customer 01864,Home Makers,Central,Social
CU01865,Customer 01865,Value Seekers,East,Website
CU01866,Customer 01866,Home Makers,East,Website
CU01867,Customer 01867,Home Makers,West,Corporate Sales
CU01868,Customer 01868,Home Makers,Central,Social
CU01869,Customer 01869,Value Seekers,West,Corporate Sales
CU01870,Customer 01870,Home Makers,East,Store
CU01871,Customer 01871,Home Makers,North,Website
CU01872,Customer 01872,Premium,Central,Website
CU01873,Customer 01873,Professionals,East,Referral
CU01874,Customer 01874,Home Makers,North,Corporate Sales
CU01875,Customer 01875,Value Seekers,Central,Referral
CU01876,Customer 01876,Value Seekers,North,Website
CU01877,Customer 01877,Premium,West,Social
CU01878,Customer 01878,Home Makers,North,Social
CU01879,Customer 01879,Value Seekers,West,Store
CU01880,Customer 01880,Professionals,Central,Social
CU01881,Customer 01881,Professionals,West,Store
CU01882,Customer 01882,Value Seekers,West,Website
CU01883,Customer 01883,Value Seekers,East,Social
CU01884,Customer 01884,Home Makers,West,Store
CU01885,Customer 01885,Home Makers,Central,Social
CU01886,Customer 01886,Home Makers,West,Corporate Sales
CU01887,Customer 01887,Value Seekers,West,Store
CU01888,Customer 01888,Gamers,West,Website
CU01889,Customer 01889,Home Makers,West,Corporate Sales
CU01890,Customer 01890,Home Makers,Central,Social
CU01891,Customer 01891,Gamers,West,Website
CU01892,Customer 01892,Home Makers,North,Store
CU01893,Customer 01893,Home Makers,East,Website
CU01894,Customer 01894,Professionals,West,Corporate Sales
CU01895,Customer 01895,Value Seekers,West,Social
CU01896,Customer 01896,Premium,Central,Store
CU01897,Customer 01897,Professionals,West,Website
CU01898,Customer 01898,Corporate,North,Store
CU01899,Customer 01899,Professionals,East,Store
CU01900,Customer 01900,Value Seekers,East,Corporate Sales
CU01901,Customer 01901,Premium,West,Website
CU01902,Customer 01902,Corporate,West,Store
CU01903,Customer 01903,Value Seekers,West,Website
CU01904,Customer 01904,Professionals,West,Website
CU01905,Customer 01905,Premium,Central,Corporate Sales
CU01906,Customer 01906,Home Makers,West,Website
CU01907,Customer 01907,Value Seekers,Central,Website
CU01908,Customer 01908,Professionals,East,Store
CU01909,Customer 01909,Premium,East,Referral
CU01910,Customer 01910,Home Makers,East,Store
CU01911,Customer 01911,Home Makers,Central,Referral
CU01912,Customer 01912,Value Seekers,West,Corporate Sales
CU01913,Customer 01913,Corporate,North,Corporate Sales
CU01914,Customer 01914,Value Seekers,East,Website
CU01915,Customer 01915,Value Seekers,Central,Website
CU01916,Customer 01916,Corporate,North,Website
CU01917,Customer 01917,Gamers,West,Store
CU01918,Customer 01918,Premium,Central,Website
CU01919,Customer 01919,Professionals,North,Social
CU01920,Customer 01920,Corporate,East,Store
CU01921,Customer 01921,Premium,West,Social
CU01922,Customer 01922,Home Makers,North,Store
CU01923,Customer 01923,Home Makers,East,Social
CU01924,Customer 01924,Professionals,East,Website
CU01925,Customer 01925,Value Seekers,East,Website
CU01926,Customer 01926,Corporate,West,Website
CU01927,Customer 01927,Gamers,West,Store
CU01928,Customer 01928,Value Seekers,Central,Social
CU01929,Customer 01929,Home Makers,East,Website
CU01930,Customer 01930,Gamers,West,Website
CU01931,Customer 01931,Home Makers,Central,Store
CU01932,Customer 01932,Premium,North,Website
CU01933,Customer 01933,Value Seekers,North,Store
CU01934,Customer 01934,Premium,East,Referral
CU01935,Customer 01935,Value Seekers,West,Store
CU01936,Customer 01936,Professionals,East,Store
CU01937,Customer 01937,Professionals,Central,Social
CU01938,Customer 01938,Professionals,West,Website
CU01939,Customer 01939,Value Seekers,East,Website
CU01940,Customer 01940,Home Makers,Central,Corporate Sales
CU01941,Customer 01941,Home Makers,Central,Social
CU01942,Customer 01942,Home Makers,Central,Social
CU01943,Customer 01943,Home Makers,West,Store
CU01944,Customer 01944,Value Seekers,West,Referral
CU01945,Customer 01945,Home Makers,West,Website
CU01946,Customer 01946,Value Seekers,West,Referral
CU01947,Customer 01947,Premium,West,Corporate Sales
CU01948,Customer 01948,Professionals,North,Social
CU01949,Customer 01949,Professionals,North,Referral
CU01950,Customer 01950,Gamers,West,Referral
CU01951,Customer 01951,Home Makers,Central,Referral
CU01952,Customer 01952,Professionals,West,Social
CU01953,Customer 01953,Value Seekers,West,Store
CU01954,Customer 01954,Premium,West,Store
CU01955,Customer 01955,Home Makers,West,Website
CU01956,Customer 01956,Value Seekers,North,Store
CU01957,Customer 01957,Professionals,Central,Referral
CU01958,Customer 01958,Value Seekers,West,Corporate Sales
CU01959,Customer 01959,Professionals,North,Social
CU01960,Customer 01960,Premium,North,Corporate Sales
CU01961,Customer 01961,Corporate,West,Corporate Sales
CU01962,Customer 01962,Gamers,West,Store
CU01963,Customer 01963,Value Seekers,Central,Website
CU01964,Customer 01964,Value Seekers,North,Website
CU01965,Customer 01965,Premium,Central,Store
CU01966,Customer 01966,Value Seekers,West,Referral
CU01967,Customer 01967,Professionals,West,Referral
CU01968,Customer 01968,Value Seekers,West,Website
CU01969,Customer 01969,Premium,North,Referral
CU01970,Customer 01970,Corporate,East,Store
CU01971,Customer 01971,Home Makers,West,Website
CU01972,Customer 01972,Value Seekers,East,Website
CU01973,Customer 01973,Home Makers,West,Store
CU01974,Customer 01974,Corporate,West,Social
CU01975,Customer 01975,Premium,North,Website
CU01976,Customer 01976,Premium,East,Store
CU01977,Customer 01977,Professionals,Central,Website
CU01978,Customer 01978,Professionals,West,Referral
CU01979,Customer 01979,Professionals,West,Referral
CU01980,Customer 01980,Corporate,North,Website
CU01981,Customer 01981,Premium,East,Website
CU01982,Customer 01982,Value Seekers,West,Social
CU01983,Customer 01983,Gamers,North,Website
CU01984,Customer 01984,Professionals,West,Website
CU01985,Customer 01985,Premium,Central,Website
CU01986,Customer 01986,Value Seekers,East,Website
CU01987,Customer 01987,Professionals,North,Store
CU01988,Customer 01988,Value Seekers,East,Corporate Sales
CU01989,Customer 01989,Value Seekers,North,Website
CU01990,Customer 01990,Value Seekers,West,Website
CU01991,Customer 01991,Value Seekers,West,Corporate Sales
CU01992,Customer 01992,Value Seekers,North,Corporate Sales
CU01993,Customer 01993,Professionals,West,Referral
CU01994,Customer 01994,Premium,West,Website
CU01995,Customer 01995,Home Makers,West,Store
CU01996,Customer 01996,Value Seekers,North,Referral
CU01997,Customer 01997,Home Makers,North,Store
CU01998,Customer 01998,Value Seekers,North,Referral
CU01999,Customer 01999,Premium,East,Website
CU02000,Customer 02000,Corporate,East,Referral
CU02001,Customer 02001,Gamers,Central,Social
CU02002,Customer 02002,Professionals,West,Store
CU02003,Customer 02003,Value Seekers,East,Store
CU02004,Customer 02004,Value Seekers,Central,Website
CU02005,Customer 02005,Gamers,East,Store
CU02006,Customer 02006,Gamers,North,Store
CU02007,Customer 02007,Value Seekers,North,Social
CU02008,Customer 02008,Professionals,West,Website
CU02009,Customer 02009,Home Makers,West,Store
CU02010,Customer 02010,Value Seekers,Central,Website
CU02011,Customer 02011,Professionals,Central,Website
CU02012,Customer 02012,Corporate,Central,Social
CU02013,Customer 02013,Corporate,North,Referral
CU02014,Customer 02014,Gamers,West,Corporate Sales
CU02015,Customer 02015,Premium,West,Social
CU02016,Customer 02016,Value Seekers,West,Referral
CU02017,Customer 02017,Value Seekers,North,Store
CU02018,Customer 02018,Gamers,East,Store
CU02019,Customer 02019,Professionals,West,Store
CU02020,Customer 02020,Home Makers,Central,Social
CU02021,Customer 02021,Professionals,West,Corporate Sales
CU02022,Customer 02022,Professionals,Central,Corporate Sales
CU02023,Customer 02023,Home Makers,North,Store
CU02024,Customer 02024,Professionals,East,Social
CU02025,Customer 02025,Home Makers,East,Referral
CU02026,Customer 02026,Home Makers,West,Referral
CU02027,Customer 02027,Gamers,Central,Referral
CU02028,Customer 02028,Gamers,East,Website
CU02029,Customer 02029,Professionals,Central,Store
CU02030,Customer 02030,Gamers,East,Website
CU02031,Customer 02031,Gamers,West,Social
CU02032,Customer 02032,Home Makers,North,Website
CU02033,Customer 02033,Corporate,West,Social
CU02034,Customer 02034,Premium,North,Store
CU02035,Customer 02035,Gamers,West,Website
CU02036,Customer 02036,Value Seekers,North,Website
CU02037,Customer 02037,Home Makers,West,Website
CU02038,Customer 02038,Value Seekers,East,Store
CU02039,Customer 02039,Home Makers,North,Website
CU02040,Customer 02040,Corporate,West,Store
CU02041,Customer 02041,Premium,West,Website
CU02042,Customer 02042,Gamers,Central,Corporate Sales
CU02043,Customer 02043,Gamers,West,Corporate Sales
CU02044,Customer 02044,Value Seekers,North,Social
CU02045,Customer 02045,Professionals,West,Social
CU02046,Customer 02046,Gamers,West,Website
CU02047,Customer 02047,Home Makers,Central,Store
CU02048,Customer 02048,Home Makers,Central,Corporate Sales
CU02049,Customer 02049,Professionals,North,Store
CU02050,Customer 02050,Value Seekers,Central,Corporate Sales
CU02051,Customer 02051,Gamers,West,Website
CU02052,Customer 02052,Professionals,West,Store
CU02053,Customer 02053,Gamers,East,Website
CU02054,Customer 02054,Gamers,North,Referral
CU02055,Customer 02055,Value Seekers,East,Corporate Sales
CU02056,Customer 02056,Professionals,West,Referral
CU02057,Customer 02057,Home Makers,Central,Store
CU02058,Customer 02058,Value Seekers,West,Store
CU02059,Customer 02059,Premium,Central,Referral
CU02060,Customer 02060,Professionals,West,Corporate Sales
CU02061,Customer 02061,Premium,West,Store
CU02062,Customer 02062,Home Makers,North,Social
CU02063,Customer 02063,Home Makers,Central,Store
CU02064,Customer 02064,Home Makers,Central,Social
CU02065,Customer 02065,Premium,West,Social
CU02066,Customer 02066,Professionals,Central,Store
CU02067,Customer 02067,Professionals,West,Store
CU02068,Customer 02068,Corporate,Central,Social
CU02069,Customer 02069,Value Seekers,West,Social
